f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.8046380281448364,0.7809385061264038,-1.9162085607149493e-07,0.7299090623855591,0.7414218187332153,-0.048400022089481354,0.6705084443092346,0.6521716117858887,-0.07399729639291763,0.6417162418365479,0.5788770914077759,-0.09709013253450394,0.6328113675117493,0.5063057541847229,-0.11727167665958405,0.7262728214263916,0.5158970952033997,-0.047130849212408066,0.7316306829452515,0.3876148462295532,-0.08439848572015762,0.7353509068489075,0.3158881664276123,-0.10584487020969391,0.7418715953826904,0.25227612257003784,-0.12065374851226807,0.7809427380561829,0.5250772833824158,-0.04395347833633423,0.7859066724777222,0.47546708583831787,-0.10615460574626923,0.7915995121002197,0.5709457993507385,-0.12218403071165085,0.7935268878936768,0.6420188546180725,-0.1188860535621643,0.8326404094696045,0.5456662178039551,-0.04661739245057106,0.83644700050354,0.5144633054733276,-0.10507150739431381,0.8307192325592041,0.6039787530899048,-0.10027407854795456,0.8230593800544739,0.6614001989364624,-0.08207794278860092,0.8793807625770569,0.5726693868637085,-0.05363725498318672,0.8897623419761658,0.5340903997421265,-0.0963626503944397,0.8689914345741272,0.5959224700927734,-0.09373247623443604,0.8503797054290771,0.6412756443023682,-0.08159974962472916,scroll_up
0.8046697974205017,0.7840855121612549,-2.1792320126223785e-07,0.7308463454246521,0.7439520359039307,-0.04463643580675125,0.6709641218185425,0.6542895436286926,-0.06898047775030136,0.6424562931060791,0.580711841583252,-0.09141305088996887,0.6364184617996216,0.5102071762084961,-0.11099328100681305,0.727188229560852,0.5163899064064026,-0.04453311860561371,0.7325761914253235,0.38784438371658325,-0.08158251643180847,0.7363210320472717,0.3165110647678375,-0.10310366004705429,0.7425568103790283,0.25406455993652344,-0.11792470514774323,0.7814388871192932,0.526884913444519,-0.042599789798259735,0.7855992317199707,0.4779781103134155,-0.1033622995018959,0.7922343611717224,0.5734698176383972,-0.11930222809314728,0.7945672273635864,0.6427363157272339,-0.11657547205686569,0.8336799144744873,0.5483471155166626,-0.046051282435655594,0.8368335962295532,0.5144748687744141,-0.10235761106014252,0.8308917284011841,0.6044297218322754,-0.09619224816560745,0.8230374455451965,0.6614679098129272,-0.07783028483390808,0.8802042007446289,0.576728880405426,-0.053595513105392456,0.8884598612785339,0.5356441736221313,-0.09461508691310883,0.8674660921096802,0.600434422492981,-0.09024709463119507,0.8501905202865601,0.6474770903587341,-0.07704637944698334,scroll_up
0.8050742745399475,0.7896572351455688,-2.3921555225570046e-07,0.7323529720306396,0.7491837739944458,-0.04614591225981712,0.6738556623458862,0.6597942113876343,-0.07175280153751373,0.6482698321342468,0.584502100944519,-0.09586329013109207,0.6550121307373047,0.5141618847846985,-0.1167791336774826,0.725580632686615,0.521140456199646,-0.04249919205904007,0.7302723526954651,0.3912983536720276,-0.07921221107244492,0.7333623766899109,0.31993013620376587,-0.10036388039588928,0.739845335483551,0.25667572021484375,-0.11516518890857697,0.7797778844833374,0.5296604633331299,-0.04056459665298462,0.781765878200531,0.47688937187194824,-0.1009582057595253,0.790394127368927,0.5690275430679321,-0.11823486536741257,0.7933218479156494,0.6394652128219604,-0.11665945500135422,0.8316113948822021,0.5509087443351746,-0.04423658922314644,0.8344128727912903,0.5156012773513794,-0.10000921040773392,0.8299422860145569,0.602502703666687,-0.09548797458410263,0.8207393884658813,0.6602897047996521,-0.07848316431045532,0.8778857588768005,0.581368088722229,-0.05226359888911247,0.8867251873016357,0.5437608361244202,-0.09222131967544556,0.8659006953239441,0.6044219732284546,-0.08919554948806763,0.8451213240623474,0.650428056716919,-0.07746836543083191,scroll_up
0.802264392375946,0.7925361394882202,-2.9657329037036106e-07,0.7305968403816223,0.7518239617347717,-0.044288404285907745,0.6728113889694214,0.6599924564361572,-0.07061627507209778,0.6496824622154236,0.5816287994384766,-0.0963219627737999,0.6638749837875366,0.5158098936080933,-0.11914940178394318,0.7274578809738159,0.5243561267852783,-0.04429776221513748,0.7309106588363647,0.3920662999153137,-0.08336061239242554,0.7326726317405701,0.31789055466651917,-0.10692878812551498,0.7383043766021729,0.25283586978912354,-0.1234135702252388,0.7811571359634399,0.5336461663246155,-0.04352923855185509,0.7821221351623535,0.480028361082077,-0.10629815608263016,0.789906919002533,0.5744322538375854,-0.12537838518619537,0.7919420003890991,0.6456465721130371,-0.1252811700105667,0.8330016732215881,0.5535153150558472,-0.04800495505332947,0.8341396450996399,0.5126462578773499,-0.10450948029756546,0.8294728398323059,0.6026729941368103,-0.09989246726036072,0.8201171159744263,0.6637454032897949,-0.08292298018932343,0.8789174556732178,0.5812451243400574,-0.05675793066620827,0.8867409825325012,0.5374453663825989,-0.09590119123458862,0.8667492270469666,0.5979821681976318,-0.09193479269742966,0.8477153182029724,0.6457576155662537,-0.0797625184059143,scroll_up
0.8054403066635132,0.7917670011520386,-3.067558509428636e-07,0.73199862241745,0.7514814734458923,-0.04285447299480438,0.6741748452186584,0.6593201756477356,-0.06667693704366684,0.6530169248580933,0.5795643329620361,-0.08955176174640656,0.669394850730896,0.5148879289627075,-0.10952719300985336,0.7243707776069641,0.5246994495391846,-0.04037042334675789,0.7274342775344849,0.3921006917953491,-0.07643815875053406,0.7306235432624817,0.31999677419662476,-0.09745612740516663,0.7372093200683594,0.25657621026039124,-0.11221294105052948,0.7785024642944336,0.5336558222770691,-0.039087165147066116,0.7808595299720764,0.47841116786003113,-0.0985233262181282,0.78947913646698,0.5735083818435669,-0.11575561761856079,0.7923836708068848,0.6444985270500183,-0.11452380567789078,0.8312107920646667,0.5533658266067505,-0.0429014191031456,0.833654522895813,0.5133867263793945,-0.09814763069152832,0.8296637535095215,0.6037380695343018,-0.09349655359983444,0.821113109588623,0.6644120216369629,-0.07641663402318954,0.877493143081665,0.5810482501983643,-0.05063968151807785,0.8857060074806213,0.5355197191238403,-0.09008990228176117,0.8661646842956543,0.5983245372772217,-0.08623180538415909,0.847424328327179,0.6483008861541748,-0.07395786046981812,scroll_up
0.8011338710784912,0.7896708250045776,-2.96516759590304e-07,0.7305204272270203,0.7516969442367554,-0.04375653341412544,0.6745462417602539,0.6598921418190002,-0.069552943110466,0.6559832096099854,0.5801098942756653,-0.09460186958312988,0.6738384962081909,0.516923725605011,-0.11670082807540894,0.723987340927124,0.5242322087287903,-0.04368586838245392,0.7281644344329834,0.3914245665073395,-0.08165603876113892,0.7310214638710022,0.3192487061023712,-0.10370975732803345,0.73758465051651,0.25492483377456665,-0.11933901160955429,0.7783687710762024,0.5340002179145813,-0.04304085299372673,0.780338704586029,0.48113441467285156,-0.10491406917572021,0.7874028086662292,0.5761810541152954,-0.12210793048143387,0.7900283932685852,0.6447552442550659,-0.12066446244716644,0.8304040431976318,0.5540059208869934,-0.04766107350587845,0.832304835319519,0.5148727297782898,-0.10415560007095337,0.8267297744750977,0.6039109230041504,-0.09815452992916107,0.8177785873413086,0.6608235836029053,-0.08020477741956711,0.876502513885498,0.5815834403038025,-0.05640886351466179,0.8849026560783386,0.5392857789993286,-0.09477999061346054,0.8642703890800476,0.5991580486297607,-0.08980415016412735,0.84528648853302,0.6439566612243652,-0.07725632190704346,scroll_up
0.8019027709960938,0.790717363357544,-3.210191437119647e-07,0.7314454317092896,0.7489703297615051,-0.0445006787776947,0.6773093938827515,0.656738817691803,-0.07063356786966324,0.6618691682815552,0.5710617899894714,-0.09637931734323502,0.6835209131240845,0.5051535964012146,-0.11875389516353607,0.7228788137435913,0.5275284051895142,-0.03816870227456093,0.7209208011627197,0.39551112055778503,-0.07627024501562119,0.7198954820632935,0.3224858045578003,-0.09928543865680695,0.7236750721931458,0.2584843039512634,-0.11566412448883057,0.7754601836204529,0.5358600616455078,-0.03732213005423546,0.7703620195388794,0.4804975688457489,-0.10100071877241135,0.77765953540802,0.5722787380218506,-0.11989058554172516,0.7814976572990417,0.6425793170928955,-0.11902467906475067,0.8267723321914673,0.5536512136459351,-0.04222067445516586,0.8233942985534668,0.5094766616821289,-0.1004449725151062,0.8177633285522461,0.5978699922561646,-0.09497405588626862,0.8098942637443542,0.6597241163253784,-0.076521135866642,0.8738702535629272,0.5795751214027405,-0.05147121846675873,0.8763452172279358,0.5348802804946899,-0.09218677133321762,0.8556455969810486,0.5931832194328308,-0.08873524516820908,0.8375176787376404,0.6413958072662354,-0.07642506062984467,scroll_up
0.8012808561325073,0.7905029058456421,-3.6433348782338726e-07,0.7301315069198608,0.7491525411605835,-0.044366586953401566,0.6749095916748047,0.6527557373046875,-0.06980022042989731,0.661135196685791,0.5632490515708923,-0.09493827819824219,0.6896238327026367,0.501721203327179,-0.1166178286075592,0.7200043201446533,0.5252685546875,-0.03557080402970314,0.7171450853347778,0.3944876790046692,-0.07245505601167679,0.7156578898429871,0.32251906394958496,-0.09442829340696335,0.7190338969230652,0.25945767760276794,-0.11050022393465042,0.7726598978042603,0.5335456728935242,-0.034918736666440964,0.7684550285339355,0.4803292453289032,-0.0985003113746643,0.7768439054489136,0.573350191116333,-0.11675801873207092,0.7818233966827393,0.6429656744003296,-0.11542529612779617,0.8240415453910828,0.5508890748023987,-0.040122099220752716,0.8212788701057434,0.5099729299545288,-0.09857942909002304,0.8160499334335327,0.5999678373336792,-0.09271785616874695,0.8090078830718994,0.6608459949493408,-0.07405062764883041,0.871636152267456,0.5767375230789185,-0.04970697686076164,0.8711885809898376,0.5362199544906616,-0.08963267505168915,0.8513705134391785,0.5958932638168335,-0.08602597564458847,0.8350281119346619,0.6427949070930481,-0.07402133196592331,scroll_up
0.8000568151473999,0.7917331457138062,-3.3859399195534934e-07,0.7295838594436646,0.7468869090080261,-0.044277939945459366,0.6769679188728333,0.6535785794258118,-0.06987661123275757,0.664033055305481,0.5639218091964722,-0.09523744136095047,0.6904565691947937,0.49975907802581787,-0.11683008074760437,0.7208867073059082,0.5254895091056824,-0.03299303725361824,0.7177081108093262,0.3958125412464142,-0.06941909343004227,0.7156355977058411,0.32332146167755127,-0.09146690368652344,0.7182334661483765,0.26045650243759155,-0.10741438716650009,0.7725195288658142,0.5336480140686035,-0.03191208466887474,0.7688221335411072,0.4803606867790222,-0.09425951540470123,0.7767718434333801,0.5695456862449646,-0.11275593191385269,0.7803204655647278,0.6383218765258789,-0.11181268095970154,0.822981059551239,0.5512940287590027,-0.036790989339351654,0.8215762972831726,0.5114260315895081,-0.09462334960699081,0.8146629333496094,0.599112868309021,-0.08895847946405411,0.805145263671875,0.6601691246032715,-0.0704132616519928,0.8696345090866089,0.5773667097091675,-0.04607073962688446,0.8709693551063538,0.5388301610946655,-0.08592251688241959,0.8492193818092346,0.5960878133773804,-0.0825190469622612,0.8296198844909668,0.6421810984611511,-0.0704600065946579,scroll_up
0.7943722605705261,0.7967066764831543,-4.01059736532261e-07,0.7259414196014404,0.7507486939430237,-0.038518600165843964,0.6763592958450317,0.6530665159225464,-0.06028548255562782,0.6657228469848633,0.5628281235694885,-0.08287862688302994,0.6953170299530029,0.5033339858055115,-0.10180118680000305,0.7151153087615967,0.5319758653640747,-0.027173472568392754,0.7133005857467651,0.40203168988227844,-0.06375406682491302,0.7115188241004944,0.3282148838043213,-0.08434191346168518,0.7137062549591064,0.26645466685295105,-0.09873725473880768,0.7664240598678589,0.5378445982933044,-0.02857186645269394,0.7635079622268677,0.4832633137702942,-0.08955103904008865,0.7692028880119324,0.5747700333595276,-0.10459451377391815,0.7715495824813843,0.6428011059761047,-0.10088887810707092,0.8173264861106873,0.5553916692733765,-0.03592981398105621,0.8161466717720032,0.5189521908760071,-0.09179790318012238,0.8083786964416504,0.6060063242912292,-0.08282899856567383,0.7998658418655396,0.6616652607917786,-0.06208911910653114,0.8641085028648376,0.581828236579895,-0.047426555305719376,0.8648321628570557,0.5470011234283447,-0.08355043083429337,0.8432434797286987,0.6013259887695312,-0.07750856131315231,0.8252046704292297,0.6406393647193909,-0.06413891911506653,scroll_up
0.7921292185783386,0.7948951125144958,-3.2784723202894384e-07,0.7246212959289551,0.7510685920715332,-0.043819621205329895,0.6742593050003052,0.6573794484138489,-0.06881389021873474,0.6643787026405334,0.5685232877731323,-0.09342849999666214,0.6953643560409546,0.5084021687507629,-0.11407484859228134,0.7128973007202148,0.5316165089607239,-0.031542468816041946,0.7112881541252136,0.40268850326538086,-0.06874619424343109,0.7100037336349487,0.32917895913124084,-0.0899103656411171,0.7128046154975891,0.2672160565853119,-0.10478156059980392,0.7645274996757507,0.5382742881774902,-0.030879084020853043,0.7633823156356812,0.483839750289917,-0.09389212727546692,0.7687582969665527,0.575370728969574,-0.11019551008939743,0.7701298594474792,0.6442182660102844,-0.10670460015535355,0.8155561685562134,0.5561450719833374,-0.03645661100745201,0.8154215216636658,0.5206502079963684,-0.09503541141748428,0.8077141046524048,0.6083656549453735,-0.08703385293483734,0.7980556488037109,0.6654089093208313,-0.0660369023680687,0.8623408079147339,0.5826947689056396,-0.04641322046518326,0.864020049571991,0.5473233461380005,-0.08530259877443314,0.8434209823608398,0.6050812005996704,-0.07982459664344788,0.8251641988754272,0.6479240655899048,-0.06602514535188675,scroll_up
0.791487455368042,0.7943905591964722,-3.4679743521337514e-07,0.7241086363792419,0.7515608072280884,-0.04084864258766174,0.6740627288818359,0.6570983529090881,-0.06345563381910324,0.6650093197822571,0.5691313147544861,-0.08615804463624954,0.6941067576408386,0.5107316374778748,-0.1051592007279396,0.7122684121131897,0.5352144837379456,-0.02932106703519821,0.7093881964683533,0.40495431423187256,-0.06540631502866745,0.7078125476837158,0.3314904570579529,-0.08561569452285767,0.7112973928451538,0.2697199881076813,-0.09979566931724548,0.7632275819778442,0.5410296320915222,-0.02912803553044796,0.7607365846633911,0.4869314134120941,-0.09036556631326675,0.7658642530441284,0.5776365995407104,-0.1055336520075798,0.7679303288459778,0.646068811416626,-0.1015230119228363,0.8137167096138,0.5578793287277222,-0.03497769683599472,0.8132556676864624,0.5228615999221802,-0.09112969040870667,0.805156946182251,0.6106110215187073,-0.08281126618385315,0.7963458299636841,0.6670559048652649,-0.06214575842022896,0.8604215979576111,0.5833290815353394,-0.045082975178956985,0.8617254495620728,0.5505762100219727,-0.0819302499294281,0.8397401571273804,0.6067066192626953,-0.07675262540578842,0.8216442465782166,0.6468997597694397,-0.06372471898794174,scroll_up
